starttime	seconds	ctime	dtime	ttime	wait
Thu Nov 18 23:55:26 2021	1637250926	1	38	39	38
Thu Nov 18 23:55:26 2021	1637250926	3	36	39	36
Thu Nov 18 23:55:26 2021	1637250926	4	35	39	35
Thu Nov 18 23:55:26 2021	1637250926	3	36	39	36
Thu Nov 18 23:55:26 2021	1637250926	4	35	39	35
Thu Nov 18 23:55:26 2021	1637250926	2	38	39	37
Thu Nov 18 23:55:26 2021	1637250926	3	36	39	36
Thu Nov 18 23:55:26 2021	1637250926	1	38	39	37
Thu Nov 18 23:55:26 2021	1637250926	2	37	39	37
Thu Nov 18 23:55:26 2021	1637250926	2	38	39	37
Thu Nov 18 23:55:26 2021	1637250926	2	37	39	36
Thu Nov 18 23:55:26 2021	1637250926	0	39	39	39
Thu Nov 18 23:55:26 2021	1637250926	5	35	39	34
Thu Nov 18 23:55:26 2021	1637250926	5	35	39	34
Thu Nov 18 23:55:26 2021	1637250926	1	38	39	38
Thu Nov 18 23:55:26 2021	1637250926	1	38	39	38
Thu Nov 18 23:55:26 2021	1637250926	0	39	39	39
Thu Nov 18 23:55:26 2021	1637250926	3	37	39	36
Thu Nov 18 23:55:26 2021	1637250926	3	36	39	35
Thu Nov 18 23:55:26 2021	1637250926	1	39	39	39
Thu Nov 18 23:55:26 2021	1637250926	0	39	39	39
Thu Nov 18 23:55:26 2021	1637250926	0	39	39	39
Thu Nov 18 23:55:26 2021	1637250926	3	36	39	36
Thu Nov 18 23:55:26 2021	1637250926	3	36	39	36
Thu Nov 18 23:55:26 2021	1637250926	4	35	39	35
Thu Nov 18 23:55:26 2021	1637250926	5	34	39	34
Thu Nov 18 23:55:26 2021	1637250926	1	39	39	39
Thu Nov 18 23:55:26 2021	1637250926	5	34	39	34
Thu Nov 18 23:55:26 2021	1637250926	5	35	39	35
Thu Nov 18 23:55:26 2021	1637250926	3	36	40	36
Thu Nov 18 23:55:26 2021	1637250926	2	38	40	37
Thu Nov 18 23:55:26 2021	1637250926	0	39	40	39
Thu Nov 18 23:55:26 2021	1637250926	2	38	40	37
Thu Nov 18 23:55:26 2021	1637250926	5	35	40	34
Thu Nov 18 23:55:26 2021	1637250926	2	38	40	37
Thu Nov 18 23:55:26 2021	1637250926	1	39	40	39
Thu Nov 18 23:55:26 2021	1637250926	1	38	40	38
Thu Nov 18 23:55:26 2021	1637250926	0	39	40	39
Thu Nov 18 23:55:26 2021	1637250926	4	36	40	36
Thu Nov 18 23:55:26 2021	1637250926	2	38	40	38
Thu Nov 18 23:55:26 2021	1637250926	2	37	40	37
Thu Nov 18 23:55:26 2021	1637250926	3	36	40	36
Thu Nov 18 23:55:25 2021	1637250925	8	32	40	32
Thu Nov 18 23:55:26 2021	1637250926	2	38	40	38
Thu Nov 18 23:55:26 2021	1637250926	2	38	40	38
Thu Nov 18 23:55:26 2021	1637250926	1	39	40	39
Thu Nov 18 23:55:26 2021	1637250926	3	37	40	37
Thu Nov 18 23:55:26 2021	1637250926	3	37	40	37
Thu Nov 18 23:55:26 2021	1637250926	3	37	40	36
Thu Nov 18 23:55:26 2021	1637250926	5	35	40	35
Thu Nov 18 23:55:26 2021	1637250926	3	37	40	37
Thu Nov 18 23:55:26 2021	1637250926	3	37	40	37
Thu Nov 18 23:55:26 2021	1637250926	5	35	40	35
Thu Nov 18 23:55:26 2021	1637250926	3	38	40	37
Thu Nov 18 23:55:26 2021	1637250926	0	40	40	40
Thu Nov 18 23:55:26 2021	1637250926	3	38	40	37
Thu Nov 18 23:55:26 2021	1637250926	5	36	40	35
Thu Nov 18 23:55:26 2021	1637250926	3	38	40	38
Thu Nov 18 23:55:26 2021	1637250926	4	37	40	36
Thu Nov 18 23:55:26 2021	1637250926	0	40	40	40
Thu Nov 18 23:55:26 2021	1637250926	3	38	40	38
Thu Nov 18 23:55:26 2021	1637250926	2	38	40	38
Thu Nov 18 23:55:26 2021	1637250926	0	40	41	40
Thu Nov 18 23:55:26 2021	1637250926	4	37	41	36
Thu Nov 18 23:55:26 2021	1637250926	3	38	41	37
Thu Nov 18 23:55:26 2021	1637250926	4	37	41	37
Thu Nov 18 23:55:26 2021	1637250926	0	40	41	40
Thu Nov 18 23:55:26 2021	1637250926	1	40	41	39
Thu Nov 18 23:55:26 2021	1637250926	1	40	41	39
Thu Nov 18 23:55:26 2021	1637250926	3	38	41	38
Thu Nov 18 23:55:26 2021	1637250926	0	41	41	40
Thu Nov 18 23:55:26 2021	1637250926	4	37	41	36
Thu Nov 18 23:55:26 2021	1637250926	2	39	41	39
Thu Nov 18 23:55:26 2021	1637250926	0	41	41	40
Thu Nov 18 23:55:26 2021	1637250926	1	40	41	40
Thu Nov 18 23:55:26 2021	1637250926	3	38	41	38
Thu Nov 18 23:55:26 2021	1637250926	3	38	41	38
Thu Nov 18 23:55:26 2021	1637250926	4	37	41	37
Thu Nov 18 23:55:26 2021	1637250926	0	41	41	40
Thu Nov 18 23:55:26 2021	1637250926	3	38	41	37
Thu Nov 18 23:55:26 2021	1637250926	1	40	41	40
Thu Nov 18 23:55:26 2021	1637250926	2	39	41	38
Thu Nov 18 23:55:26 2021	1637250926	3	38	41	38
Thu Nov 18 23:55:26 2021	1637250926	4	37	41	37
Thu Nov 18 23:55:26 2021	1637250926	2	39	41	39
Thu Nov 18 23:55:26 2021	1637250926	2	39	41	39
Thu Nov 18 23:55:26 2021	1637250926	3	38	41	38
Thu Nov 18 23:55:26 2021	1637250926	2	39	41	38
Thu Nov 18 23:55:26 2021	1637250926	1	41	41	41
Thu Nov 18 23:55:26 2021	1637250926	3	39	41	38
Thu Nov 18 23:55:26 2021	1637250926	2	39	41	39
Thu Nov 18 23:55:26 2021	1637250926	4	38	41	37
Thu Nov 18 23:55:26 2021	1637250926	4	37	41	37
Thu Nov 18 23:55:26 2021	1637250926	4	38	41	38
Thu Nov 18 23:55:26 2021	1637250926	0	41	41	41
Thu Nov 18 23:55:26 2021	1637250926	0	41	41	41
Thu Nov 18 23:55:26 2021	1637250926	4	38	41	38
Thu Nov 18 23:55:26 2021	1637250926	0	41	41	41
Thu Nov 18 23:55:26 2021	1637250926	3	38	42	38
Thu Nov 18 23:55:26 2021	1637250926	0	41	42	41
Thu Nov 18 23:55:26 2021	1637250926	4	38	42	38
Thu Nov 18 23:55:26 2021	1637250926	4	37	42	37
Thu Nov 18 23:55:26 2021	1637250926	4	38	42	38
Thu Nov 18 23:55:26 2021	1637250926	5	36	42	36
Thu Nov 18 23:55:26 2021	1637250926	3	39	42	39
Thu Nov 18 23:55:26 2021	1637250926	3	39	42	39
Thu Nov 18 23:55:26 2021	1637250926	2	40	42	39
Thu Nov 18 23:55:26 2021	1637250926	0	42	42	41
Thu Nov 18 23:55:26 2021	1637250926	3	39	42	39
Thu Nov 18 23:55:26 2021	1637250926	1	41	42	40
Thu Nov 18 23:55:26 2021	1637250926	2	40	42	39
Thu Nov 18 23:55:26 2021	1637250926	0	42	42	42
Thu Nov 18 23:55:26 2021	1637250926	3	39	42	39
Thu Nov 18 23:55:26 2021	1637250926	2	40	42	39
Thu Nov 18 23:55:26 2021	1637250926	3	39	42	38
Thu Nov 18 23:55:26 2021	1637250926	1	41	42	41
Thu Nov 18 23:55:26 2021	1637250926	1	41	42	41
Thu Nov 18 23:55:26 2021	1637250926	1	41	42	41
Thu Nov 18 23:55:26 2021	1637250926	0	42	42	42
Thu Nov 18 23:55:26 2021	1637250926	1	41	42	41
Thu Nov 18 23:55:26 2021	1637250926	3	39	42	39
Thu Nov 18 23:55:26 2021	1637250926	1	41	42	41
Thu Nov 18 23:55:26 2021	1637250926	2	40	42	40
Thu Nov 18 23:55:26 2021	1637250926	1	41	42	41
Thu Nov 18 23:55:26 2021	1637250926	0	42	42	42
Thu Nov 18 23:55:26 2021	1637250926	2	40	42	40
Thu Nov 18 23:55:26 2021	1637250926	1	41	42	41
Thu Nov 18 23:55:26 2021	1637250926	0	42	42	42
Thu Nov 18 23:55:26 2021	1637250926	3	39	42	39
Thu Nov 18 23:55:26 2021	1637250926	0	42	42	42
Thu Nov 18 23:55:26 2021	1637250926	1	41	42	41
Thu Nov 18 23:55:26 2021	1637250926	0	42	42	42
Thu Nov 18 23:55:26 2021	1637250926	1	42	43	42
Thu Nov 18 23:55:26 2021	1637250926	1	42	43	42
Thu Nov 18 23:55:26 2021	1637250926	3	40	43	39
Thu Nov 18 23:55:26 2021	1637250926	0	42	43	42
Thu Nov 18 23:55:26 2021	1637250926	1	41	43	41
Thu Nov 18 23:55:26 2021	1637250926	2	40	43	40
Thu Nov 18 23:55:26 2021	1637250926	2	41	43	40
Thu Nov 18 23:55:26 2021	1637250926	0	42	43	42
Thu Nov 18 23:55:26 2021	1637250926	3	40	43	40
Thu Nov 18 23:55:26 2021	1637250926	0	42	43	42
Thu Nov 18 23:55:26 2021	1637250926	2	41	43	41
Thu Nov 18 23:55:26 2021	1637250926	1	42	43	42
Thu Nov 18 23:55:26 2021	1637250926	3	40	43	40
Thu Nov 18 23:55:26 2021	1637250926	0	43	43	43
Thu Nov 18 23:55:26 2021	1637250926	0	42	43	42
Thu Nov 18 23:55:26 2021	1637250926	1	42	43	42
Thu Nov 18 23:55:26 2021	1637250926	1	42	43	42
Thu Nov 18 23:55:26 2021	1637250926	2	41	43	41
Thu Nov 18 23:55:26 2021	1637250926	1	42	43	42
Thu Nov 18 23:55:26 2021	1637250926	4	39	43	39
Thu Nov 18 23:55:26 2021	1637250926	2	41	43	41
Thu Nov 18 23:55:26 2021	1637250926	5	38	43	38
Thu Nov 18 23:55:26 2021	1637250926	1	42	43	42
Thu Nov 18 23:55:26 2021	1637250926	0	43	43	43
Thu Nov 18 23:55:26 2021	1637250926	1	43	43	42
Thu Nov 18 23:55:26 2021	1637250926	0	43	43	43
Thu Nov 18 23:55:26 2021	1637250926	0	43	43	43
Thu Nov 18 23:55:26 2021	1637250926	0	43	43	43
Thu Nov 18 23:55:26 2021	1637250926	0	43	43	42
Thu Nov 18 23:55:26 2021	1637250926	1	42	43	42
Thu Nov 18 23:55:26 2021	1637250926	2	41	43	41
Thu Nov 18 23:55:26 2021	1637250926	0	43	43	43
Thu Nov 18 23:55:26 2021	1637250926	1	43	43	42
Thu Nov 18 23:55:26 2021	1637250926	5	38	43	38
Thu Nov 18 23:55:26 2021	1637250926	0	43	43	43
Thu Nov 18 23:55:26 2021	1637250926	0	43	43	43
Thu Nov 18 23:55:26 2021	1637250926	0	43	43	43
Thu Nov 18 23:55:26 2021	1637250926	0	43	43	43
Thu Nov 18 23:55:26 2021	1637250926	5	38	44	38
Thu Nov 18 23:55:26 2021	1637250926	0	43	44	43
Thu Nov 18 23:55:26 2021	1637250926	0	43	44	43
Thu Nov 18 23:55:26 2021	1637250926	3	40	44	40
Thu Nov 18 23:55:26 2021	1637250926	0	43	44	43
Thu Nov 18 23:55:26 2021	1637250926	1	43	44	42
Thu Nov 18 23:55:26 2021	1637250926	3	41	44	40
Thu Nov 18 23:55:26 2021	1637250926	3	41	44	41
Thu Nov 18 23:55:26 2021	1637250926	0	44	44	43
Thu Nov 18 23:55:26 2021	1637250926	3	41	44	41
Thu Nov 18 23:55:26 2021	1637250926	0	44	44	44
Thu Nov 18 23:55:26 2021	1637250926	0	44	44	44
Thu Nov 18 23:55:26 2021	1637250926	3	41	44	41
Thu Nov 18 23:55:26 2021	1637250926	2	42	44	42
Thu Nov 18 23:55:26 2021	1637250926	0	44	44	44
Thu Nov 18 23:55:26 2021	1637250926	2	42	44	42
Thu Nov 18 23:55:26 2021	1637250926	4	40	44	40
Thu Nov 18 23:55:26 2021	1637250926	3	42	44	41
Thu Nov 18 23:55:26 2021	1637250926	3	42	44	41
Thu Nov 18 23:55:26 2021	1637250926	3	41	44	41
Thu Nov 18 23:55:26 2021	1637250926	2	43	44	43
Thu Nov 18 23:55:26 2021	1637250926	2	43	45	43
Thu Nov 18 23:55:26 2021	1637250926	3	42	45	42
Thu Nov 18 23:55:26 2021	1637250926	1	44	45	44
Thu Nov 18 23:55:26 2021	1637250926	3	41	45	41
Thu Nov 18 23:55:26 2021	1637250926	1	43	45	43
Thu Nov 18 23:55:26 2021	1637250926	3	42	45	42
Thu Nov 18 23:55:26 2021	1637250926	1	44	45	44
Thu Nov 18 23:55:26 2021	1637250926	2	43	45	43
Thu Nov 18 23:55:26 2021	1637250926	3	42	45	42
Thu Nov 18 23:55:26 2021	1637250926	2	43	45	43
Thu Nov 18 23:55:26 2021	1637250926	1	44	45	44
Thu Nov 18 23:55:26 2021	1637250926	2	43	45	42
Thu Nov 18 23:55:26 2021	1637250926	2	43	45	43
Thu Nov 18 23:55:26 2021	1637250926	1	44	45	44
Thu Nov 18 23:55:26 2021	1637250926	2	43	45	43
Thu Nov 18 23:55:26 2021	1637250926	2	43	45	43
Thu Nov 18 23:55:26 2021	1637250926	3	42	45	42
Thu Nov 18 23:55:26 2021	1637250926	3	43	45	42
Thu Nov 18 23:55:26 2021	1637250926	0	45	45	45
Thu Nov 18 23:55:26 2021	1637250926	3	42	45	42
Thu Nov 18 23:55:26 2021	1637250926	3	42	45	42
Thu Nov 18 23:55:26 2021	1637250926	5	40	45	40
Thu Nov 18 23:55:26 2021	1637250926	4	41	45	40
Thu Nov 18 23:55:26 2021	1637250926	0	45	45	45
Thu Nov 18 23:55:26 2021	1637250926	3	43	45	42
Thu Nov 18 23:55:26 2021	1637250926	3	42	45	41
Thu Nov 18 23:55:26 2021	1637250926	3	43	45	42
Thu Nov 18 23:55:26 2021	1637250926	3	42	45	42
Thu Nov 18 23:55:26 2021	1637250926	1	45	45	45
Thu Nov 18 23:55:26 2021	1637250926	1	45	45	45
Thu Nov 18 23:55:26 2021	1637250926	2	43	45	43
Thu Nov 18 23:55:26 2021	1637250926	0	45	46	45
Thu Nov 18 23:55:26 2021	1637250926	1	45	46	45
Thu Nov 18 23:55:26 2021	1637250926	1	45	46	45
Thu Nov 18 23:55:26 2021	1637250926	2	43	46	43
Thu Nov 18 23:55:26 2021	1637250926	4	42	46	42
Thu Nov 18 23:55:26 2021	1637250926	2	43	46	43
Thu Nov 18 23:55:26 2021	1637250926	3	43	46	43
Thu Nov 18 23:55:26 2021	1637250926	3	43	46	43
Thu Nov 18 23:55:26 2021	1637250926	0	46	46	46
Thu Nov 18 23:55:26 2021	1637250926	3	43	46	43
Thu Nov 18 23:55:26 2021	1637250926	4	42	46	42
Thu Nov 18 23:55:26 2021	1637250926	4	42	46	42
Thu Nov 18 23:55:26 2021	1637250926	3	43	46	43
Thu Nov 18 23:55:26 2021	1637250926	0	46	46	45
Thu Nov 18 23:55:26 2021	1637250926	0	46	46	46
Thu Nov 18 23:55:26 2021	1637250926	2	44	46	44
Thu Nov 18 23:55:26 2021	1637250926	3	44	46	44
Thu Nov 18 23:55:26 2021	1637250926	3	43	46	43
Thu Nov 18 23:55:26 2021	1637250926	1	46	46	46
Thu Nov 18 23:55:26 2021	1637250926	2	45	46	44
Thu Nov 18 23:55:26 2021	1637250926	0	46	47	46
Thu Nov 18 23:55:26 2021	1637250926	3	44	47	44
Thu Nov 18 23:55:26 2021	1637250926	2	45	47	45
Thu Nov 18 23:55:26 2021	1637250926	2	44	47	44
Thu Nov 18 23:55:26 2021	1637250926	3	44	47	43
Thu Nov 18 23:55:26 2021	1637250926	4	43	47	43
Thu Nov 18 23:55:26 2021	1637250926	2	45	47	45
Thu Nov 18 23:55:26 2021	1637250926	0	46	47	46
Thu Nov 18 23:55:26 2021	1637250926	2	45	47	45
Thu Nov 18 23:55:26 2021	1637250926	3	44	47	43
Thu Nov 18 23:55:26 2021	1637250926	3	44	47	44
Thu Nov 18 23:55:26 2021	1637250926	3	44	47	44
Thu Nov 18 23:55:26 2021	1637250926	2	45	47	45
Thu Nov 18 23:55:26 2021	1637250926	3	44	47	44
Thu Nov 18 23:55:26 2021	1637250926	0	47	47	47
Thu Nov 18 23:55:26 2021	1637250926	3	44	47	44
Thu Nov 18 23:55:26 2021	1637250926	1	46	47	46
Thu Nov 18 23:55:26 2021	1637250926	4	43	47	42
Thu Nov 18 23:55:26 2021	1637250926	3	44	47	44
Thu Nov 18 23:55:26 2021	1637250926	2	45	47	45
Thu Nov 18 23:55:26 2021	1637250926	0	47	47	47
Thu Nov 18 23:55:26 2021	1637250926	0	47	47	47
Thu Nov 18 23:55:26 2021	1637250926	0	47	47	47
Thu Nov 18 23:55:26 2021	1637250926	2	45	47	45
Thu Nov 18 23:55:26 2021	1637250926	2	45	47	45
Thu Nov 18 23:55:26 2021	1637250926	1	47	47	46
Thu Nov 18 23:55:26 2021	1637250926	2	46	47	45
Thu Nov 18 23:55:26 2021	1637250926	2	45	47	45
Thu Nov 18 23:55:26 2021	1637250926	2	46	47	45
Thu Nov 18 23:55:26 2021	1637250926	3	44	47	44
Thu Nov 18 23:55:26 2021	1637250926	0	47	47	47
Thu Nov 18 23:55:26 2021	1637250926	2	45	48	45
Thu Nov 18 23:55:26 2021	1637250926	2	45	48	45
Thu Nov 18 23:55:26 2021	1637250926	2	46	48	46
Thu Nov 18 23:55:26 2021	1637250926	1	47	48	47
Thu Nov 18 23:55:26 2021	1637250926	1	47	48	47
Thu Nov 18 23:55:26 2021	1637250926	2	45	48	45
Thu Nov 18 23:55:26 2021	1637250926	1	47	48	47
Thu Nov 18 23:55:26 2021	1637250926	3	45	48	45
Thu Nov 18 23:55:26 2021	1637250926	5	43	48	43
Thu Nov 18 23:55:26 2021	1637250926	3	45	48	45
Thu Nov 18 23:55:26 2021	1637250926	3	45	48	45
Thu Nov 18 23:55:26 2021	1637250926	2	46	48	45
Thu Nov 18 23:55:26 2021	1637250926	2	46	48	46
Thu Nov 18 23:55:26 2021	1637250926	2	46	48	46
Thu Nov 18 23:55:26 2021	1637250926	3	45	48	45
Thu Nov 18 23:55:26 2021	1637250926	2	46	48	46
Thu Nov 18 23:55:26 2021	1637250926	3	45	48	45
Thu Nov 18 23:55:26 2021	1637250926	0	48	48	48
Thu Nov 18 23:55:26 2021	1637250926	0	48	48	48
Thu Nov 18 23:55:26 2021	1637250926	3	46	48	46
Thu Nov 18 23:55:26 2021	1637250926	3	45	48	45
Thu Nov 18 23:55:26 2021	1637250926	0	48	48	48
Thu Nov 18 23:55:26 2021	1637250926	2	46	48	46
Thu Nov 18 23:55:26 2021	1637250926	2	46	48	46
Thu Nov 18 23:55:26 2021	1637250926	2	46	48	46
Thu Nov 18 23:55:26 2021	1637250926	3	45	48	45
Thu Nov 18 23:55:26 2021	1637250926	2	47	49	47
Thu Nov 18 23:55:26 2021	1637250926	4	44	49	44
Thu Nov 18 23:55:26 2021	1637250926	2	47	49	47
Thu Nov 18 23:55:26 2021	1637250926	3	45	49	45
Thu Nov 18 23:55:26 2021	1637250926	0	48	49	48
Thu Nov 18 23:55:26 2021	1637250926	0	48	49	48
Thu Nov 18 23:55:26 2021	1637250926	2	47	49	47
Thu Nov 18 23:55:26 2021	1637250926	3	46	49	45
Thu Nov 18 23:55:26 2021	1637250926	2	46	49	46
Thu Nov 18 23:55:26 2021	1637250926	2	47	49	47
Thu Nov 18 23:55:26 2021	1637250926	2	46	49	46
Thu Nov 18 23:55:26 2021	1637250926	2	47	49	47
Thu Nov 18 23:55:26 2021	1637250926	2	46	49	46
Thu Nov 18 23:55:26 2021	1637250926	2	47	49	47
Thu Nov 18 23:55:26 2021	1637250926	2	47	49	47
Thu Nov 18 23:55:26 2021	1637250926	1	48	49	48
Thu Nov 18 23:55:26 2021	1637250926	1	48	49	48
Thu Nov 18 23:55:26 2021	1637250926	0	49	49	48
Thu Nov 18 23:55:26 2021	1637250926	3	46	49	46
Thu Nov 18 23:55:26 2021	1637250926	2	47	49	47
Thu Nov 18 23:55:26 2021	1637250926	2	47	49	47
Thu Nov 18 23:55:26 2021	1637250926	2	48	49	48
Thu Nov 18 23:55:26 2021	1637250926	0	49	49	49
Thu Nov 18 23:55:26 2021	1637250926	3	47	49	47
Thu Nov 18 23:55:26 2021	1637250926	3	47	49	47
Thu Nov 18 23:55:26 2021	1637250926	2	47	49	47
Thu Nov 18 23:55:26 2021	1637250926	3	47	49	47
Thu Nov 18 23:55:26 2021	1637250926	0	49	49	49
Thu Nov 18 23:55:26 2021	1637250926	0	49	49	49
Thu Nov 18 23:55:26 2021	1637250926	3	46	50	46
Thu Nov 18 23:55:26 2021	1637250926	2	48	50	48
Thu Nov 18 23:55:26 2021	1637250926	3	46	50	46
Thu Nov 18 23:55:26 2021	1637250926	3	47	50	47
Thu Nov 18 23:55:26 2021	1637250926	1	49	50	49
Thu Nov 18 23:55:26 2021	1637250926	3	46	50	46
Thu Nov 18 23:55:26 2021	1637250926	3	46	50	46
Thu Nov 18 23:55:26 2021	1637250926	0	50	50	49
Thu Nov 18 23:55:26 2021	1637250926	0	50	50	50
Thu Nov 18 23:55:26 2021	1637250926	0	49	50	49
Thu Nov 18 23:55:26 2021	1637250926	0	50	50	49
Thu Nov 18 23:55:26 2021	1637250926	2	48	50	48
Thu Nov 18 23:55:26 2021	1637250926	2	48	50	48
Thu Nov 18 23:55:26 2021	1637250926	1	49	50	49
Thu Nov 18 23:55:26 2021	1637250926	3	47	50	47
Thu Nov 18 23:55:26 2021	1637250926	1	50	50	49
Thu Nov 18 23:55:26 2021	1637250926	2	48	50	48
Thu Nov 18 23:55:26 2021	1637250926	1	49	50	49
Thu Nov 18 23:55:26 2021	1637250926	1	49	50	49
Thu Nov 18 23:55:26 2021	1637250926	4	46	50	46
Thu Nov 18 23:55:26 2021	1637250926	0	50	50	49
Thu Nov 18 23:55:26 2021	1637250926	2	49	50	48
Thu Nov 18 23:55:26 2021	1637250926	0	50	50	50
Thu Nov 18 23:55:26 2021	1637250926	3	48	51	48
Thu Nov 18 23:55:26 2021	1637250926	0	50	51	50
Thu Nov 18 23:55:26 2021	1637250926	3	48	51	47
Thu Nov 18 23:55:26 2021	1637250926	3	48	51	47
Thu Nov 18 23:55:26 2021	1637250926	3	48	51	47
Thu Nov 18 23:55:26 2021	1637250926	0	51	51	50
Thu Nov 18 23:55:26 2021	1637250926	1	50	51	50
Thu Nov 18 23:55:26 2021	1637250926	2	49	51	49
Thu Nov 18 23:55:26 2021	1637250926	0	51	51	50
Thu Nov 18 23:55:26 2021	1637250926	2	49	51	49
Thu Nov 18 23:55:26 2021	1637250926	3	48	51	48
Thu Nov 18 23:55:26 2021	1637250926	2	49	51	49
Thu Nov 18 23:55:26 2021	1637250926	3	48	51	48
Thu Nov 18 23:55:26 2021	1637250926	2	49	51	49
Thu Nov 18 23:55:26 2021	1637250926	3	49	51	49
Thu Nov 18 23:55:26 2021	1637250926	3	48	51	48
Thu Nov 18 23:55:26 2021	1637250926	2	50	51	50
Thu Nov 18 23:55:26 2021	1637250926	3	49	52	49
Thu Nov 18 23:55:26 2021	1637250926	1	51	52	51
Thu Nov 18 23:55:26 2021	1637250926	1	51	52	51
Thu Nov 18 23:55:26 2021	1637250926	1	51	52	51
Thu Nov 18 23:55:26 2021	1637250926	0	52	52	51
Thu Nov 18 23:55:26 2021	1637250926	3	49	52	49
Thu Nov 18 23:55:26 2021	1637250926	1	51	52	51
Thu Nov 18 23:55:26 2021	1637250926	0	52	52	52
Thu Nov 18 23:55:26 2021	1637250926	2	50	52	50
Thu Nov 18 23:55:26 2021	1637250926	1	51	52	51
Thu Nov 18 23:55:26 2021	1637250926	0	52	52	52
Thu Nov 18 23:55:26 2021	1637250926	1	52	52	51
Thu Nov 18 23:55:26 2021	1637250926	1	51	52	51
Thu Nov 18 23:55:26 2021	1637250926	2	50	52	50
Thu Nov 18 23:55:26 2021	1637250926	3	50	52	50
Thu Nov 18 23:55:26 2021	1637250926	2	51	53	51
Thu Nov 18 23:55:26 2021	1637250926	3	50	53	50
Thu Nov 18 23:55:26 2021	1637250926	2	51	53	51
Thu Nov 18 23:55:26 2021	1637250926	1	52	53	51
Thu Nov 18 23:55:26 2021	1637250926	2	51	53	51
Thu Nov 18 23:55:26 2021	1637250926	4	49	53	48
Thu Nov 18 23:55:26 2021	1637250926	1	52	53	52
Thu Nov 18 23:55:26 2021	1637250926	3	50	53	50
Thu Nov 18 23:55:26 2021	1637250926	2	51	53	51
Thu Nov 18 23:55:26 2021	1637250926	3	50	53	50
Thu Nov 18 23:55:26 2021	1637250926	1	52	53	52
Thu Nov 18 23:55:26 2021	1637250926	1	53	53	52
Thu Nov 18 23:55:26 2021	1637250926	3	50	53	50
Thu Nov 18 23:55:26 2021	1637250926	2	52	53	52
Thu Nov 18 23:55:26 2021	1637250926	2	52	54	52
Thu Nov 18 23:55:26 2021	1637250926	0	53	54	52
Thu Nov 18 23:55:26 2021	1637250926	0	53	54	53
Thu Nov 18 23:55:26 2021	1637250926	1	53	54	52
Thu Nov 18 23:55:26 2021	1637250926	2	52	54	52
Thu Nov 18 23:55:26 2021	1637250926	3	52	54	51
Thu Nov 18 23:55:26 2021	1637250926	3	51	54	51
Thu Nov 18 23:55:26 2021	1637250926	1	53	54	53
Thu Nov 18 23:55:26 2021	1637250926	1	53	54	53
Thu Nov 18 23:55:26 2021	1637250926	0	55	55	54
Thu Nov 18 23:55:26 2021	1637250926	1	54	55	54
Thu Nov 18 23:55:26 2021	1637250926	2	53	55	53
Thu Nov 18 23:55:26 2021	1637250926	2	53	55	53
Thu Nov 18 23:55:26 2021	1637250926	2	53	55	52
Thu Nov 18 23:55:26 2021	1637250926	3	53	56	53
Thu Nov 18 23:55:26 2021	1637250926	1	54	56	54
Thu Nov 18 23:55:26 2021	1637250926	2	54	56	53
Thu Nov 18 23:55:26 2021	1637250926	1	55	56	55
Thu Nov 18 23:55:26 2021	1637250926	2	54	56	53
Thu Nov 18 23:55:26 2021	1637250926	3	53	56	53
Thu Nov 18 23:55:26 2021	1637250926	2	54	56	54
Thu Nov 18 23:55:26 2021	1637250926	2	54	56	54
Thu Nov 18 23:55:26 2021	1637250926	0	56	56	55
Thu Nov 18 23:55:26 2021	1637250926	3	54	56	54
Thu Nov 18 23:55:26 2021	1637250926	3	53	57	53
Thu Nov 18 23:55:26 2021	1637250926	3	53	57	53
Thu Nov 18 23:55:26 2021	1637250926	3	54	57	54
Thu Nov 18 23:55:26 2021	1637250926	0	57	57	57
Thu Nov 18 23:55:26 2021	1637250926	3	54	57	54
Thu Nov 18 23:55:26 2021	1637250926	2	56	57	55
Thu Nov 18 23:55:26 2021	1637250926	3	55	58	55
Thu Nov 18 23:55:26 2021	1637250926	3	54	58	54
Thu Nov 18 23:55:26 2021	1637250926	3	55	58	55
Thu Nov 18 23:55:26 2021	1637250926	3	55	58	55
Thu Nov 18 23:55:26 2021	1637250926	3	55	58	54
Thu Nov 18 23:55:25 2021	1637250925	5	53	58	53
Thu Nov 18 23:55:26 2021	1637250926	3	55	58	55
Thu Nov 18 23:55:26 2021	1637250926	3	55	58	55
Thu Nov 18 23:55:26 2021	1637250926	3	55	58	55
Thu Nov 18 23:55:26 2021	1637250926	0	58	58	57
Thu Nov 18 23:55:26 2021	1637250926	3	56	59	56
Thu Nov 18 23:55:26 2021	1637250926	3	56	59	55
Thu Nov 18 23:55:26 2021	1637250926	3	56	59	56
Thu Nov 18 23:55:26 2021	1637250926	4	55	59	55
Thu Nov 18 23:55:26 2021	1637250926	0	59	59	59
Thu Nov 18 23:55:26 2021	1637250926	3	56	59	56
Thu Nov 18 23:55:26 2021	1637250926	3	56	59	56
Thu Nov 18 23:55:26 2021	1637250926	3	56	60	56
Thu Nov 18 23:55:26 2021	1637250926	4	56	60	56
Thu Nov 18 23:55:26 2021	1637250926	3	57	60	57
Thu Nov 18 23:55:26 2021	1637250926	5	55	60	55
Thu Nov 18 23:55:26 2021	1637250926	3	57	60	57
Thu Nov 18 23:55:26 2021	1637250926	2	58	60	57
